800183,90415,FALSE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
800514,129403,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
847525,113059,TRUE,Housing,FALSE,Good,,,,,,,,,,,,,,3,TRUE
800536,78373,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
800677,34241,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
800677,39992,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
800677,62020,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
801038,85833,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
801385,41337,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
801405,106179,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
801548,1720,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
801548,8231,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
801548,2141,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
801548,5616,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
801548,1586,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
801548,12874,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
801548,17466,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
801548,1878,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
801548,13042,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
801548,71827,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
850606,1342-26819,TRUE,Housing,FALSE,,,,,,,,,,,,,,,3,TRUE
805979,128462,FALSE,Housing,FALSE,Good,,,,,,,,,,,,,,3,TRUE
845930,128123,FALSE,Housing,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
852196,128272,FALSE,Housing,FALSE,,,,,,,,,,,,,,,3,TRUE
805472,122582,TRUE,Housing,FALSE,Very Good,,,,,,,,,,,,,,3,TRUE
827000,128276,FALSE,Housing,FALSE,,,,,,,,,,,,,,,3,TRUE
805414,113028,TRUE,Housing,FALSE,"Satisfactory - Project orginally two sites,  Seperated into two projects when one site delayed by planning appeal, timing & fees affected.",,,,,,,,,,,,,,3,TRUE
829605,128052,TRUE,Housing,FALSE,Loriana Homes are co-operative contractors.  The contractor experienced difficulties in finding experienced workers.  Installation of insulation delayed by repairs to concrete walls.,2,2,3,3,3,3,3,3,3,4,3,3,,3,TRUE
805788,124485,TRUE,Housing,FALSE,Good,,,,,,,,,,,,,,3,TRUE
843188,77442,FALSE,Housing,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
843391,122888,TRUE,Housing,FALSE,"Excellent performance from an Architect and his staff who worked hard to achieve a good final design, with a site with some difficulties.",,,4,,3,4,5,5,4,,4,,,3,TRUE
845219,11150,FALSE,Housing,FALSE,,,,,,,,,,,,,,,3,TRUE
845219,11150,FALSE,Housing,FALSE,,,,,,,,,,,,,,,3,TRUE
801550,17480,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
801797,75378,TRUE,Housing,FALSE,Good,,,,,,,,,,,,,,3,TRUE
801952,92582,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
801952,94610,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
802114,13277,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
802114,2810,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
802114,25250,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
802114,18385,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
802114,13080,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
802418,99223,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
840790,11193,FALSE,Housing,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
802644,89232,FALSE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
802644,99131,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
814693,113834,TRUE,Housing,FALSE,Good,,,,,,,,,,,,,,3,TRUE
809969,113839,TRUE,Housing,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
802742,27876,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
802742,2067,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
802742,39642,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
802742,24032,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
802742,65271,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
802742,46820,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
802963,133140,TRUE,,FALSE,Unsatisfactory rate of progress and  site / delay management. Site visits revealed periods of time with no one on site. Overall performance satisfactory but contractor had to be counselled regarding the number of jobs undertaken at the same time.,,,,,,,,,,,,,,3,TRUE
802963,1353,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
803007,24687,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
803329,24639,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
803329,93087,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
900245,128272,FALSE,Housing,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
803639,84034,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
803639,81174,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
803639,84041,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
803639,94068,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
803639,94066,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
803639,104187,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
803639,105262,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
803879,13550,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
803879,85774,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
803879,78388,TRUE,,FALSE,"Contractors performace, satisfactory.",,,,,,,,,,,,,,3,TRUE
804605,73745,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
804641,88254,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
804641,61784,TRUE,,FALSE,Good,,,,,,,,,,,,,,3,TRUE
804641,89170,FALSE,Housing,FALSE,Good,,,,,,,,,,,,,,3,TRUE
804641,110278,TRUE,Housing,FALSE,Good,,,,,,,,,,,,,,3,TRUE
804786,13284,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
805020,101181,FALSE,HOUSING,TRUE,Satisfactory,,,,,,,,,,,,,,3,TRUE
805021,122097,FALSE,,FALSE,,,,,,,,,,,,,,,3,TRUE
805021,149871,FALSE,OOB,FALSE,Geotech report provided quickly and found to be accurate,,,,,,,,,,,,,,3,TRUE
805034,023-3165,TRUE,HOUSING,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
805047,195847,FALSE,OOB,FALSE,,,,,,,,,,,,,,,3,TRUE
805069,56615,FALSE,HOUSING,FALSE,,,,,,,,,,,,,,,3,TRUE
805069,59755,FALSE,HOUSING,FALSE,progress report,,,,,,,,,,,,,,3,TRUE
805074,95693,FALSE,HOUSING,TRUE,,,,,,,,,,,,,,,3,TRUE
805074,81875,TRUE,HOUSING,FALSE,,,,,,,,,,,,,,,3,TRUE
805145,51867,TRUE,HOUSING,FALSE,,,,,,,,,,,,,,,3,TRUE
805145,73262,FALSE,HOUSING,TRUE,Good,,,,,,,,,,,,,,3,TRUE
805145,34625,TRUE,HOUSING,FALSE,Cood Performance,,,,,,,,,,,,,,3,TRUE
805150,61309,FALSE,HOUSING,FALSE,,,,,,,,,,,,,,,3,TRUE
805150,40512,TRUE,HOUSING,FALSE,,,,,,,,,,,,,,,3,TRUE
805156,106161,TRUE,HOUSING,FALSE,Satisfactory.  Needs further attention to timeframes - new consultant to estate improvement works.,,,,,,,,,,,,,,3,TRUE
805162,113847,TRUE,Housing,FALSE,Project documentation and site supervision satisfactory.,,,,,,,,,,,,,,3,TRUE
805162,113854,TRUE,Housing,FALSE,Project documentation and site supervision satisfactory.,,,,,,,,,,,,,,3,TRUE
805162,108852,TRUE,Housing,FALSE,Project documentation satisfactory. Site supervision satisfactory.,,,,,,,,,,,,,,3,TRUE
805162,108855,TRUE,Housing,FALSE,Project documentation satisfactory with good site supervision.,,,,,,,,,,,,,,3,TRUE
805166,62991,TRUE,HOUSING,FALSE,Good,,,,,,,,,,,,,,3,TRUE
805208,58458,FALSE,HOUSING,TRUE,Good,,,,,,,,,,,,,,3,TRUE
805208,72881,FALSE,HOUSING,TRUE,Good,,,,,,,,,,,,,,3,TRUE
805208,87141,TRUE,HOUSING,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
805222,55393,FALSE,,FALSE,,,,,,,,,,,,,,,3,TRUE
805243,24032,TRUE,HOUSING,FALSE,Excellent - Committed to completion of defect items,,,,,,,,,,,,,,3,TRUE
805248,64845,FALSE,HOUSING,TRUE,Gerenally satisfactory but seems to be short of staff at times.,,,,,,,,,,,,,,3,TRUE
805248,66671,TRUE,HOUSING,FALSE,"Unsatisfactory at the later stage of CA, because consultant seems preoccupied and unable to be contacted or failed to return call or fax",,,,,,,,,,,,,,3,TRUE
805248,66672,TRUE,HOUSING,FALSE,"Unsatisfactory at the later stage of CA, because consultant seems preoccupied and unable to be contacted or failed to return call or fax",,,,,,,,,,,,,,3,TRUE
805250,81113,TRUE,HOUSING,FALSE,Good reliable consultant,,,,,,,,,,,,,,3,TRUE
805250,78468,TRUE,HOUSING,FALSE,Good reliable consultant,,,,,,,,,,,,,,3,TRUE
805302,94203,TRUE,HOUSING,FALSE,,,,,,,,,,,,,,,3,TRUE
805302,96369,TRUE,HOUSING,FALSE,,,,,,,,,,,,,,,3,TRUE
805302,86692,TRUE,HOUSING,FALSE,,,,,,,,,,,,,,,3,TRUE
805320,77773,TRUE,HOUSING,FALSE,,,,,,,,,,,,,,,3,TRUE
805332,118329,FALSE,Housing,TRUE,"Slow to complete work stages, reluctant to take DOH instructions, overall satisfactory",,,,,,,,,,,,,,3,TRUE
805332,118328,TRUE,Housing,FALSE,Staff reluctant to take instructions. Drafting standard in SD a bit lacking.,,,,,,,,,,,,,,3,TRUE
805338,55815,FALSE,HOUSING,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
805338,69530,FALSE,HOUSING,FALSE,,,,,,,,,,,,,,,3,TRUE
805338,27450,TRUE,HOUSING,FALSE,Good,,,,,,,,,,,,,,3,TRUE
805338,70742,TRUE,HOUSING,FALSE,Good,,,,,,,,,,,,,,3,TRUE
805338,98560,TRUE,HOUSING,FALSE,Good,,,,,,,,,,,,,,3,TRUE
805338,76945,TRUE,HOUSING,FALSE,,,,,,,,,,,,,,,3,TRUE
805338,110398,TRUE,HOUSING,FALSE,,,,,,,,,,,,,,,3,TRUE
805338,107111,TRUE,HOUSING,FALSE,Good,,,,,,,,,,,,,,3,TRUE
805338,92693,TRUE,HOUSING,FALSE,Good,,,,,,,,,,,,,,3,TRUE
805346,12829,TRUE,,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
805414,70632,TRUE,HOUSING,FALSE,Consultant provided satisfactory performance in administering contract.,,,,,,,,,,,,,,3,TRUE
805414,66016,TRUE,HOUSING,FALSE,Satisfactory,,,,,,,,,,,,,,3,TRUE
805414,89611,TRUE,HOUSING,FALSE,Good,,,,,,,,,,,,,,3,TRUE
805414,95566,FALSE,HOUSING,TRUE,Good,,,,,,,,,,,,,,3,TRUE
805414,89611,TRUE,HOUSING,FALSE,Good,,,,,,,,,,,,,,3,TRUE
